product,narrative,summary
credit_reporting,block except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information may result identity theft identity theft report filed block requested section effective date block c authority decline rescind general consumer reporting agency may decline block may rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer may report identity theft bureau obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft b consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale e exception verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent federal state local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter according fair credit reporting act section required federal law verify physical verification original signed consumer contract account post credit report otherwise anyone paying reporting service could fax mail email fraudulent account demand see verifiable proof original consumer contract signature file account listed failure positively verify account hurt ability obtain credit fcra unverified account must removed unable provide copy verifiable proof must remove account listed,"The text explains the process a consumer reporting agency should follow in the event of allegedly fraudulent activity or identity theft. Specifically mentioned are the details required from the consumer, communication with the furnisher of suspicious information, the rights of the agency to decline or rescind a block based on reasonable determination or misrepresentation, as well as the obligation to notify the consumer. The text also outlines exceptions for resellers and check service companies. Furthermore, law enforcement agencies are allowed to access blocked information and the importance of physical verification of the original consumer contract is stressed. Unverified accounts must be removed."
credit_reporting,block except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information may result identity theft identity theft report filed block requested section effective date block c authority decline rescind general consumer reporting agency may decline block may rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer may report identity theft bureau obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft b consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale e exception verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent federal state local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter according fair credit reporting act section required federal law verify physical verification original signed consumer contract account post credit report otherwise anyone paying reporting service could fax mail email fraudulent account demand see verifiable proof original consumer contract signature file account listed failure positively verify account hurt ability obtain credit fcra unverified account must removed unable provide copy verifiable proof must remove account listed demand following account verified removed immediately,"This text discusses provisions concerning identity theft as it relates to consumer reporting agencies. It covers guidelines on how these agencies should block the reporting of information resulting from alleged identity theft upon receiving appropriate proofs from the consumer. It explains that the agency has to notify furnishers of information about potential identity theft swiftly. The provision to decline or rescind a block is included and its implications are outlined.

The agency is obligated to notify a consumer if a block is rescinded or declined and the significance of blocking is emphasized in term of its evidentiary value. Obligations of resellers and verification companies in case of identity theft claims are detailed as well. The document states that law enforcement agencies must have access to blocked information and discusses the required legal compliance such as the verification of original signed consumer contracts.

Processes such as removal of unverified accounts from credit reports are also featured to maintain the ability of consumers to obtain credit. The text insists that unverified accounts must be removed or otherwise verified for accuracy immediately upon demand from the consumer."
credit_reporting,block except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information may result identity theft identity theft report filed block requested section effective date block c authority decline rescind general consumer reporting agency may decline block may rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer may report identity theft bureau obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft b consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale e exception verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent federal state local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter according fair credit reporting act section required federal law verify physical verification original signed consumer contract account post credit report otherwise anyone paying reporting service could fax mail email fraudulent account demand see verifiable proof original consumer contract signature file account listed failure positively verify account hurt ability obtain credit fcra unverified account must removed unable provide copy verifiable proof must remove account listed demand following account verified removed immediately,"The passage outlines the processes and responsibilities of a consumer reporting agency (CRA) when there is alleged identity theft. A CRA should block the reporting of information identified by the consumer as part of the identity theft and inform the providers of the information about the situation. However, the CRA may decline or rescind the block if it determines there is a mistake or if the consumer made a material misrepresentation of fact. If the block is rescinded, the CRA should notify the consumer promptly. In case the reporting agency is a reseller, it can only block the report after receiving information that the consumer was a victim of identity theft and informing the consumer how to obtain more information about it. An exception to this process is made for check service companies that instead need to report the information to a national CRA. Finally, agencies still have to allow access to blocked information for law enforcement, if they could ordinarily obtain it."
credit_reporting,block except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information may result identity theft identity theft report filed block requested section effective date block c authority decline rescind general consumer reporting agency may decline block may rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer may report identity theft bureau obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft b consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale e exception verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent federal state local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"This input explains rules for consumer reporting agencies about blocking information related to identity theft. The agencies must block any information identified by the consumer that resulted from alleged identity theft. The agency must also promptly notify the ""furnisher"" of the information when there is potential identity theft. However, consumer reporting agencies can decline or rescind the block if they believe the block was requested in error or resulted from a consumer's misrepresentation of facts. Consumers must be promptly notified if a block is declined or rescinded. This information can be accessed by Federal, state, or local law enforcement agencies. Resellers of consumer information also have obligations under these rules, including notifying consumers about possible identity theft. The rules also contain provisions for check service companies, who have to report specific information to national consumer reporting agencies."
credit_reporting,blockexcept otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notificationa consumer reporting agency shall promptly notify furnisher information identified consumer subsection information may result identity theft identity theft report filed block requested section effective date block c authority decline rescind generala consumer reporting agency may decline block may rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller filethis section shall apply consumer reporting agency consumerreporting agency reseller b time request consumer subsection otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer may report identity theft bureau obtain consumer information regarding identity theft reseller filethe sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection identifies consumerreporting agency information file consumer resulted identity theft b consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale e exception verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent federal state local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input is about rules related to the reporting and blocking of consumer information by a consumer reporting agency, especially in cases of alleged identity theft. The consumer reporting agency is required to block the reporting of any information identified by a consumer as resulting from identity theft. The agency must also promptly notify the consumer - as well as the furnisher of the said information - about any blocks or requests to block. The agency has the authority to decline or rescind a block if the information was blocked in error, or if the consumer materially misrepresented facts in the request for a block. Provisions also cover how resellers should handle consumer reports and the exceptions for verification companies. Additionally, access to blocked information by law enforcement agencies is permitted."
credit_reporting,blockexcept otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b consumer reporting agency shall promptly notify furnisher information identified consumer subsection information result identity theft identity theft report filed block requested section effective date block decline rescind consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller filethis section shall apply consumer reporting agency consumerreporting agency reseller b time request consumer subsection otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller filethe sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection identifies consumerreporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input pertains to the legal obligations of a consumer reporting agency when a consumer reports identity theft. The agency is obliged to block the reporting of any information the consumer identifies as being the result of alleged identity theft, once it's provided with appropriate proof of identity and related information. It also has to notify the furnisher of information about the block. The agency can decline or rescind the block if it determines that the information was blocked in error, a fact was misrepresented by the consumer, or if the consumer benefited from the blocked transaction. If a consumer's block request is declined or rescinded, they have to be notified promptly. The section also contains regulations for resale verification companies and check service companies in the event of identity theft. Law enforcement agencies should have access to blocked information if required.
"
credit_reporting,blockexcept otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b consumer reporting agency shall promptly notify furnisher information identified consumer subsection information result identity theft identity theft report filed block requested section effective date block decline rescind consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller filethis section shall apply consumer reporting agency consumerreporting agency reseller b time request consumer subsection otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller filethe sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection identifies consumerreporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input is about a section in a law related to consumer reporting agencies and how they handle identity theft. The law requires these agencies to block any reporting of consumer information upon receipt of an identity theft report. The consumer reporting agency must verify the consumer's identity and notify the furnisher of the reported information promptly about the identity theft and block request. Under certain conditions, such as errors or false representation by the consumer, the agency may decline or rescind the block. The agency also has to notify the consumer if the block is declined or rescinded. However, the law does not apply to resellers unless they are informed by the consumer about the identity theft. The law also instructs check service companies to report to national consumer reporting agencies if they uncover any information related to identity theft. Law enforcement agencies can still access blocked information for their investigations."
credit_reporting,blockexcept otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b consumer reporting agency shall promptly notify furnisher information identified consumer subsection information result identity theft identity theft report filed block requested section effective date block decline rescind consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller filethis section shall apply consumer reporting agency consumerreporting agency reseller b time request consumer subsection otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller filethe sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection identifies consumerreporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The text outlines obligations of a consumer reporting agency in cases of alleged identity theft. The agency should block the reporting of any information identified by a consumer that results from alleged identity theft within a business day of receiving the necessary proof of identity and a copy of the identity theft report. The agency must promptly notify the furnisher of this information. There are exceptions in case the agency determines the block was requested due to errors or misrepresentation of facts, if so the agency may decline or rescind the block. The consumer must be promptly notified of such changes. The section does not apply to resellers or check service companies, except in specified cases. Lastly, it clarifies that blocked information can still be accessed by local law enforcement agencies for investigation purposes if necessary."
credit_reporting,blockexcept otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b consumer reporting agency shall promptly notify furnisher information identified consumer subsection information result identity theft identity theft report filed block requested section effective date block decline rescind consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller filethis section shall apply consumer reporting agency consumerreporting agency reseller b time request consumer subsection otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller filethe sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection identifies consumerreporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The text provides rules for Consumer Reporting Agencies (CRAs) in case of identity theft. It states that a CRA must block any information reported by a consumer that results from alleged identity theft. Once receiving proper proof, the CRA has to promptly inform the furnisher of the information about the theft. If it is established that a block was based on error or misrepresentation, the block can be rescinded, and the consumer must be promptly informed. CRA must also allow access to blocked information to local law enforcement agencies. Additionally, check service companies also have obligations under this law, such as reporting any flagged issues to the national CRAs. The section doesn't apply to resellers unless they are explicitly identified by the consumer as the source of the information, in which case they must notify the consumer of their decision to block the file."
credit_reporting,blockexcept otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b consumer reporting agency shall promptly notify furnisher information identified consumer subsection information result identity theft identity theft report filed block requested section effective date block decline rescind consumer reporting agency decline block rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller filethis section shall apply consumer reporting agency consumerreporting agency reseller b time request consumer subsection otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer report identity theft obtain consumer information regarding identity theft reseller filethe sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection identifies consumerreporting agency information file consumer resulted identity theft consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input discusses several regulations regarding consumer reporting agencies and the process of blocking the reporting of certain information in cases of alleged identity theft. When a consumer files an identity theft report, the agency should block the reporting of corresponding accounts within one business day. The agency is also required to notify the provider of the previously contested information about the identity theft report and the requested block. If the consumer reporting agency decides to decline or lift the block, it should notify the affected consumer promptly. The agency may do so if the information was blocked in error, blocked on the basis of the consumer's material misrepresentation, or if the goods, services, or money were obtained due to the blocked transaction. The section also outlines exceptions for resellers and check service companies, and maintains that law enforcement may still access blocked information.
"
credit_reporting,blockexcept otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notificationa consumer reporting agency shall promptly notify furnisher information identified consumer subsection information may result identity theft identity theft report filed block requested section effective date block c authority decline rescind generala consumer reporting agency may decline block may rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller filethis section shall apply consumer reporting agency consumerreporting agency reseller b time request consumer subsection otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer may report identity theft bureau obtain consumer information regarding identity theft reseller filethe sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection identifies consumerreporting agency information file consumer resulted identity theft b consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale e exception verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent federal state local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter,"The input describes the legal obligations of consumer reporting agencies in the event of an incident of alleged consumer identity theft. After receiving proper proof of identity and an identity theft report, the agency must block the reported information from the consumer's file and promptly notify the provider of the said information. The block can be declined or resceded under several conditions, including the identification of an error or miscommunication, or evidence that the consumer benefited from the transaction. Marketing resellers are required to inform consumers of their rights. Any blocked information must remain accessible to all levels of law enforcement."
